Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2025-02-21,347.9521179199219,352.73418438162554,346.90387106130675,349.90885960726007,6924100
2025-02-24,349.2799072265625,350.2183511163294,346.78405229994394,348.1817554324336,5055900
2025-02-25,351.5062255859375,352.00539657807303,345.4263265577647,350.78741813858323,6191900
2025-02-26,350.04864501953125,351.2466370869292,348.41134958701514,349.41968471233247,5960600
2025-02-27,355.1501770019531,359.7126073011927,351.0969108774106,351.31654733836035,7298100
2025-02-28,362.1086120605469,363.39648174914834,353.1235342151009,354.1218761979282,15857300
2025-03-03,361.2200927734375,365.9322680106276,358.94387433910714,362.3981289659904,9099600
2025-03-04,351.64599609375,359.6726434372863,349.81901326334133,359.51290506921384,8955800
2025-03-05,352.0952453613281,353.5228670934942,348.3614560719771,350.24830658831956,8244200
2025-03-06,343.5893859863281,348.29156827024036,339.82564761870987,345.3863893974979,8611100
2025-03-07,344.7474670410156,345.81570029398614,338.5777207879198,340.30483295050016,6358700
2025-03-10,340.913818359375,344.4379642066768,337.08018894647,339.376363233264,8204300
2025-03-11,331.5893249511719,339.0469104079439,329.03354141352014,337.84891829374266,9776100
2025-03-12,332.28814697265625,335.60264971823483,328.5643203518424,335.4129623012482,6295400
2025-03-13,328.0052490234375,335.6425896297355,327.1566827044975,330.4412059193348,7915300
2025-03-14,331.2498474121094,332.21824032401014,325.83885109499755,326.6674615095002,7810600
2025-03-17,333.99530029296875,335.55271135872925,329.21326410102773,329.4828054699933,6149400
2025-03-18,334.2149353027344,335.2432263284587,331.7490293814564,334.73409263372736,7778300
2025-03-19,339.3064880371094,340.4645684041768,333.9453964133517,336.24157080877416,5614900
2025-03-20,338.9371032714844,341.67255055581785,337.10015767856896,338.4379322799211,5432700
2025-03-21,335.1034851074219,338.8672235436815,334.96370260088077,336.8106414258655,17279700
2025-03-24,343.29986572265625,344.6476335437589,337.09017713632164,338.088519156845,5675100
2025-03-25,344.0486145019531,344.95710937623915,340.1051818897441,343.988716419427,3931200
2025-03-26,343.6093444824219,346.8040510899891,342.4313082268363,345.4163410768144,6187100
2025-03-27,349.2799072265625,350.25829332590945,342.7507726747532,343.42963790271847,7254800
2025-03-28,342.28155517578125,351.03700340397177,341.0435903985527,348.61103969586253,5687600
2025-03-31,349.87890625,351.2765788665658,333.9353843184046,338.78734196867043,9950800
2025-04-01,345.7757568359375,349.8689651179993,342.00202530506624,349.8589719485934,7473300
2025-04-02,345.7557678222656,347.62269293491624,342.48120731534505,342.870575315405,5682500
2025-04-03,338.8273010253906,344.1684062733239,330.45119714431945,333.34638280838135,8792900
2025-04-04,312.61083984375,334.0951490255224,311.6025046597724,329.45286475195905,13201700
2025-04-07,311.80218505859375,321.64582269040073,298.5042621228516,301.5691794172585,12163400
2025-04-08,307.7588806152344,325.73902997415354,303.42607994561035,321.7057197208937,9569300
2025-04-09,331.8788146972656,333.47616794710024,305.1332551828687,305.1332551828687,11361800
2025-04-10,324.07177734375,329.6125936443987,312.7505828823051,327.4761271709176,8709800
2025-04-11,332.8471984863281,336.42127971218935,322.0052195839756,323.8920700178586,6804500
2025-04-14,334.624267578125,339.04691537006426,332.5876718140822,335.85223921845864,5011800
2025-04-15,335.2532043457031,338.8272855514691,334.4445498118744,336.1616991669011,4386200
2025-04-16,330.7806396484375,336.6608886204812,328.3147337032224,334.4445681739033,5850600
2025-04-17,329.0634765625,333.7656890981879,327.895433538791,330.5210777503629,5655900
2025-04-21,319.56927490234375,328.6042576631339,316.1249828736561,328.45451245905605,6362300
2025-04-22,330.85052490234375,332.008605251064,321.8554844120695,323.3230178691518,5435500
2025-04-23,333.81561279296875,340.6842106920409,332.6475697035336,336.6808494850978,8906000
2025-04-24,335.15338134765625,336.21162142100985,330.7007845974904,332.72741762102373,8055200
2025-04-25,334.6142883300781,335.8122804025761,331.6192624483649,334.2049644702065,4452800
2025-04-28,336.9504089355469,338.77736134000935,334.4645167061246,336.22160832740633,5422900
2025-04-29,340.9537353515625,341.702491821871,335.90212746923953,337.93875359923265,5519500
2025-04-30,344.9271545410156,345.94545239383456,332.687472100778,333.88549466513626,9526700
2025-05-01,341.8822326660156,345.1468000625313,339.55607872695794,345.00701755732644,5849900
2025-05-02,347.023681640625,349.50954344502526,345.546124528065,346.6443068099015,6113700
2025-05-05,348.06195068359375,350.4679279625543,345.5461094807642,346.4246552679759,3865300
2025-05-06,347.1235046386719,349.070253141002,345.1867188381941,345.825641836807,3438500
2025-05-07,349.26995849609375,350.5677909230604,346.6343209640023,348.1218712773186,5454000
2025-05-08,350.68756103515625,354.7408268596287,350.3681147704079,351.41636161684875,4156400
2025-05-09,351.9554748535156,353.2133649760644,350.088580306823,351.24663014231794,3086600
2025-05-12,355.260009765625,361.2900040268284,350.5478342675221,358.5445635038591,7985400
2025-05-13,356.1400146484375,358.8699951171875,354.5799865722656,355.5199890136719,5406200
2025-05-14,356.4599914550781,358.4100036621094,355.2099914550781,356.6700134277344,6207600
2025-05-15,362.29998779296875,363.7300109863281,356.67999267578125,356.8900146484375,5826100
2025-05-16,365.1199951171875,366.19000244140625,360.8900146484375,362.95001220703125,5836500
